Rok,Województwo,Populacja,Specjalność komórki,Liczba porad AOS,Liczba porad AOS/1 tys. mieszk.,Liczba poradni AOS,Liczba poradni AOS/10 tys. mieszk.
2022,mazowieckie,5510612,inne pracownie diagnostyczne lub zabiegowe,9470,1.72,2,0
2022,mazowieckie,5510612,poradnia alergologiczna,180742,32.8,83,0.15
2022,mazowieckie,5510612,poradnia alergologiczna dla dzieci,71644,13,33,0.06
2022,mazowieckie,5510612,poradnia andrologiczna,2379,0.43,1,0
2022,mazowieckie,5510612,poradnia audiologiczna,73370,13.31,22,0.04
2022,mazowieckie,5510612,poradnia chirurgii klatki piersiowej,15328,2.78,3,0.01
2022,mazowieckie,5510612,poradnia chirurgii naczyniowej,68641,12.46,23,0.04
2022,mazowieckie,5510612,poradnia chirurgii ogólnej,663052,120.32,140,0.25
2022,mazowieckie,5510612,poradnia chirurgii ogólnej dla dzieci,138420,25.12,27,0.05
2022,mazowieckie,5510612,poradnia chirurgii onkologicznej,116279,21.1,40,0.07
2022,mazowieckie,5510612,poradnia chirurgii onkologicznej dla dzieci,7779,1.41,1,0
2022,mazowieckie,5510612,poradnia chirurgii plastycznej,15275,2.77,4,0.01
2022,mazowieckie,5510612,poradnia chirurgii plastycznej dla dzieci,74,0.01,1,0
2022,mazowieckie,5510612,poradnia chirurgii szczękowo-twarzowej,37058,6.72,5,0.01
2022,mazowieckie,5510612,poradnia chirurgii urazowo-ortopedycznej,900389,163.39,106,0.19
2022,mazowieckie,5510612,poradnia chirurgii urazowo-ortopedycznej dla dzieci,61779,11.21,15,0.03
2022,mazowieckie,5510612,poradnia chorób metabolicznych,44766,8.12,16,0.03
2022,mazowieckie,5510612,poradnia chorób naczyń,10557,1.92,7,0.01
2022,mazowieckie,5510612,poradnia chorób płuc,94623,17.17,29,0.05
2022,mazowieckie,5510612,poradnia chorób płuc dla dzieci,4135,0.75,3,0.01
2022,mazowieckie,5510612,poradnia chorób tarczycy,1231,0.22,1,0
2022,mazowieckie,5510612,poradnia chorób wewnętrznych,1717,0.31,15,0.03
2022,mazowieckie,5510612,poradnia chorób zakaźnych,53304,9.67,9,0.02
2022,mazowieckie,5510612,poradnia chorób zakaźnych dla dzieci,3763,0.68,2,0
2022,mazowieckie,5510612,poradnia dermatologiczna,422801,76.72,135,0.24
2022,mazowieckie,5510612,poradnia dermatologiczna dla dzieci,17934,3.25,8,0.01
2022,mazowieckie,5510612,poradnia diabetologiczna,246226,44.68,109,0.2
2022,mazowieckie,5510612,poradnia diabetologiczna dla dzieci,14695,2.67,6,0.01
2022,mazowieckie,5510612,poradnia endokrynologiczna,347142,63,96,0.17
2022,mazowieckie,5510612,poradnia endokrynologiczna dla dzieci,15645,2.84,9,0.02
2022,mazowieckie,5510612,poradnia endokrynologiczna osteoporozy,8432,1.53,6,0.01
2022,mazowieckie,5510612,poradnia endokrynologiczno-ginekologiczna,13759,2.5,5,0.01
2022,mazowieckie,5510612,poradnia foniatryczna,6770,1.23,5,0.01
2022,mazowieckie,5510612,poradnia foniatryczna dla dzieci,6831,1.24,1,0
2022,mazowieckie,5510612,poradnia gastroenterologiczna,108177,19.63,54,0.1
2022,mazowieckie,5510612,poradnia gastroenterologiczna dla dzieci,10587,1.92,5,0.01
2022,mazowieckie,5510612,poradnia genetyczna,16510,3,11,0.02
2022,mazowieckie,5510612,poradnia geriatryczna,6717,1.22,10,0.02
2022,mazowieckie,5510612,poradnia ginekologiczna,53809,9.76,24,0.04
2022,mazowieckie,5510612,poradnia ginekologiczna dla dziewcząt,9719,1.76,9,0.02
2022,mazowieckie,5510612,poradnia ginekologii onkologicznej,1635,0.3,2,0
2022,mazowieckie,5510612,poradnia gruźlicy i chorób płuc,141290,25.64,46,0.08
2022,mazowieckie,5510612,poradnia gruźlicy i chorób płuc dla dzieci,7881,1.43,6,0.01
2022,mazowieckie,5510612,poradnia hematologiczna,80613,14.63,13,0.02
2022,mazowieckie,5510612,poradnia hematologiczna dla dzieci,3584,0.65,2,0
2022,mazowieckie,5510612,poradnia hepatologiczna,6863,1.25,4,0.01
2022,mazowieckie,5510612,poradnia immunologiczna,933,0.17,1,0
2022,mazowieckie,5510612,poradnia immunologiczna dla dzieci,4037,0.73,1,0
2022,mazowieckie,5510612,poradnia kardiochirurgiczna,5623,1.02,6,0.01
2022,mazowieckie,5510612,poradnia kardiologiczna,724137,131.41,167,0.3
2022,mazowieckie,5510612,poradnia kardiologiczna dla dzieci,35441,6.43,18,0.03
2022,mazowieckie,5510612,poradnia kontroli rozruszników i kardiowerterów,1883,0.34,1,0
2022,mazowieckie,5510612,poradnia leczenia bólu,60801,11.03,24,0.04
2022,mazowieckie,5510612,poradnia leczenia bólu dla dzieci,336,0.06,1,0
2022,mazowieckie,5510612,poradnia leczenia mukowiscydozy dla dzieci,757,0.14,1,0
2022,mazowieckie,5510612,poradnia leczenia niepłodności,4233,0.77,2,0
2022,mazowieckie,5510612,poradnia leczenia zeza,37953,6.89,12,0.02
2022,mazowieckie,5510612,poradnia logopedyczna,142850,25.92,65,0.12
2022,mazowieckie,5510612,poradnia logopedyczna dla dzieci,22320,4.05,7,0.01
2022,mazowieckie,5510612,poradnia medycyny sportowej,20880,3.79,11,0.02
2022,mazowieckie,5510612,poradnia nadciśnienia tętniczego,1982,0.36,2,0
2022,mazowieckie,5510612,poradnia nefrologiczna,63985,11.61,31,0.06
2022,mazowieckie,5510612,poradnia nefrologiczna dla dzieci,23627,4.29,10,0.02
2022,mazowieckie,5510612,poradnia neonatologiczna,24913,4.52,32,0.06
2022,mazowieckie,5510612,poradnia neurochirurgiczna,43885,7.96,17,0.03
2022,mazowieckie,5510612,poradnia neurochirurgiczna dla dzieci,661,0.12,1,0
2022,mazowieckie,5510612,poradnia neurologiczna,539904,97.98,183,0.33
2022,mazowieckie,5510612,poradnia neurologiczna dla dzieci,52901,9.6,29,0.05
2022,mazowieckie,5510612,poradnia okulistyczna,881210,159.91,192,0.35
2022,mazowieckie,5510612,poradnia okulistyczna dla dzieci,74667,13.55,24,0.04
2022,mazowieckie,5510612,poradnia onkologiczna,379484,68.86,71,0.13
2022,mazowieckie,5510612,poradnia onkologiczna dla dzieci,4985,0.9,2,0
2022,mazowieckie,5510612,poradnia onkologii i hematologii dziecięcej,6620,1.2,1,0
2022,mazowieckie,5510612,poradnia osteoporozy,90370,16.4,22,0.04
2022,mazowieckie,5510612,poradnia otorynolaryngologiczna,516397,93.71,191,0.35
2022,mazowieckie,5510612,poradnia otorynolaryngologiczna dla dzieci,62522,11.35,25,0.05
2022,mazowieckie,5510612,poradnia patologii ciąży,12088,2.19,4,0.01
2022,mazowieckie,5510612,poradnia pediatryczna,4754,0.86,24,0.04
2022,mazowieckie,5510612,poradnia położniczo-ginekologiczna,1145208,207.82,296,0.54
2022,mazowieckie,5510612,poradnia preluksacyjna,46306,8.4,32,0.06
2022,mazowieckie,5510612,poradnia profilaktyczno-lecznicza (hiv/aids),39690,7.2,1,0
2022,mazowieckie,5510612,poradnia profilaktyki chorób piersi,5681,1.03,7,0.01
2022,mazowieckie,5510612,poradnia proktologiczna,35184,6.38,20,0.04
2022,mazowieckie,5510612,poradnia radioterapii,8789,1.59,2,0
2022,mazowieckie,5510612,poradnia reumatologiczna,185997,33.75,89,0.16
2022,mazowieckie,5510612,poradnia reumatologiczna dla dzieci,3497,0.63,2,0
2022,mazowieckie,5510612,poradnia transplantologiczna,32634,5.92,5,0.01
2022,mazowieckie,5510612,poradnia urologiczna,426377,77.37,131,0.24
2022,mazowieckie,5510612,poradnia urologiczna dla dzieci,8259,1.5,2,0
2022,mazowieckie,5510612,poradnia wad postawy,17196,3.12,17,0.03
2022,mazowieckie,5510612,poradnia wad serca,172,0.03,1,0
2022,mazowieckie,5510612,poradnia wenerologiczna,10802,1.96,1,0
2022,mazowieckie,5510612,pracownia endoskopii,141274,25.64,99,0.18
2022,mazowieckie,5510612,pracownia lub zakład medycyny nuklearnej,15356,2.79,11,0.02
2022,mazowieckie,5510612,pracownia rentgenodiagnostyki ogólnej,7316,1.33,2,0
2022,mazowieckie,5510612,pracownia rezonansu magnetycznego,234338,42.52,69,0.13
2022,mazowieckie,5510612,pracownia rezonansu magnetycznego dla dzieci,742,0.13,1,0
2022,mazowieckie,5510612,pracownia tomografii komputerowej,218334,39.62,94,0.17
2022,mazowieckie,5510612,pracownia tomografii komputerowej dla dzieci,3593,0.65,2,0
2022,mazowieckie,5510612,pracownia usg,4080,0.74,3,0.01
2022,małopolskie,3429014,ambulatorium ogólne,12,0,1,0
2022,małopolskie,3429014,oddział pediatryczny,55,0.02,1,0
2022,małopolskie,3429014,poradnia alergologiczna,213683,62.32,44,0.13
2022,małopolskie,3429014,poradnia alergologiczna dla dzieci,49488,14.43,11,0.03
2022,małopolskie,3429014,poradnia audiologiczna,9366,2.73,5,0.01
2022,małopolskie,3429014,poradnia chemioterapii,15205,4.43,2,0.01
2022,małopolskie,3429014,poradnia chirurgii klatki piersiowej,11519,3.36,3,0.01
2022,małopolskie,3429014,poradnia chirurgii naczyniowej,12584,3.67,5,0.01
2022,małopolskie,3429014,poradnia chirurgii ogólnej,520208,151.71,96,0.28
2022,małopolskie,3429014,poradnia chirurgii ogólnej dla dzieci,66116,19.28,15,0.04
2022,małopolskie,3429014,poradnia chirurgii onkologicznej,56439,16.46,9,0.03
2022,małopolskie,3429014,poradnia chirurgii onkologicznej dla dzieci,4540,1.32,1,0
2022,małopolskie,3429014,poradnia chirurgii plastycznej,11835,3.45,1,0
2022,małopolskie,3429014,poradnia chirurgii szczękowo-twarzowej,19256,5.62,4,0.01
2022,małopolskie,3429014,poradnia chirurgii urazowo-ortopedycznej,705547,205.76,74,0.22
2022,małopolskie,3429014,poradnia chirurgii urazowo-ortopedycznej dla dzieci,31741,9.26,13,0.04
2022,małopolskie,3429014,poradnia chorób metabolicznych,4135,1.21,3,0.01
2022,małopolskie,3429014,poradnia chorób metabolicznych dla dzieci,1773,0.52,1,0
2022,małopolskie,3429014,poradnia chorób naczyń,32303,9.42,8,0.02
2022,małopolskie,3429014,poradnia chorób płuc,123518,36.02,37,0.11
2022,małopolskie,3429014,poradnia chorób płuc dla dzieci,11923,3.48,4,0.01
2022,małopolskie,3429014,poradnia chorób zakaźnych,35111,10.24,15,0.04
2022,małopolskie,3429014,poradnia chorób zakaźnych dla dzieci,9632,2.81,4,0.01
2022,małopolskie,3429014,poradnia dermatologiczna,283689,82.73,67,0.2
2022,małopolskie,3429014,poradnia dermatologiczna dla dzieci,5470,1.6,2,0.01
2022,małopolskie,3429014,poradnia diabetologiczna,207745,60.58,59,0.17
2022,małopolskie,3429014,poradnia diabetologiczna dla dzieci,4708,1.37,2,0.01
2022,małopolskie,3429014,poradnia endokrynologiczna,223360,65.14,53,0.15
2022,małopolskie,3429014,poradnia endokrynologiczna dla dzieci,15562,4.54,4,0.01
2022,małopolskie,3429014,poradnia endokrynologiczno-ginekologiczna,6497,1.89,1,0
2022,małopolskie,3429014,poradnia foniatryczna,1676,0.49,2,0.01
2022,małopolskie,3429014,poradnia gastroenterologiczna,55101,16.07,20,0.06
2022,małopolskie,3429014,poradnia gastroenterologiczna dla dzieci,7589,2.21,3,0.01
2022,małopolskie,3429014,poradnia genetyczna,6543,1.91,3,0.01
2022,małopolskie,3429014,poradnia geriatryczna,9477,2.76,11,0.03
2022,małopolskie,3429014,poradnia ginekologiczna,896,0.26,1,0
2022,małopolskie,3429014,poradnia ginekologiczna dla dziewcząt,1489,0.43,2,0.01
2022,małopolskie,3429014,poradnia ginekologii onkologicznej,10364,3.02,2,0.01
2022,małopolskie,3429014,poradnia gruźlicy i chorób płuc,110899,32.34,29,0.08
2022,małopolskie,3429014,poradnia gruźlicy i chorób płuc dla dzieci,6659,1.94,4,0.01
2022,małopolskie,3429014,poradnia hematologiczna,51855,15.12,8,0.02
2022,małopolskie,3429014,poradnia hematologiczna dla dzieci,785,0.23,1,0
2022,małopolskie,3429014,poradnia hepatologiczna,4724,1.38,2,0.01
2022,małopolskie,3429014,poradnia hepatologiczna dla dzieci,1108,0.32,1,0
2022,małopolskie,3429014,poradnia immunologiczna,21354,6.23,6,0.02
2022,małopolskie,3429014,poradnia kardiochirurgiczna,4254,1.24,1,0
2022,małopolskie,3429014,poradnia kardiochirurgiczna dla dzieci,358,0.1,1,0
2022,małopolskie,3429014,poradnia kardiologiczna,599118,174.72,92,0.27
2022,małopolskie,3429014,poradnia kardiologiczna dla dzieci,17716,5.17,4,0.01
2022,małopolskie,3429014,poradnia leczenia bólu,59227,17.27,11,0.03
2022,małopolskie,3429014,poradnia leczenia mukowiscydozy dla dzieci,217,0.06,1,0
2022,małopolskie,3429014,poradnia leczenia zeza,25801,7.52,9,0.03
2022,małopolskie,3429014,poradnia logopedyczna,90933,26.52,45,0.13
2022,małopolskie,3429014,poradnia logopedyczna dla dzieci,9935,2.9,6,0.02
2022,małopolskie,3429014,poradnia medycyny sportowej,15219,4.44,15,0.04
2022,małopolskie,3429014,poradnia nadciśnienia tętniczego,2430,0.71,1,0
2022,małopolskie,3429014,poradnia nefrologiczna,41524,12.11,21,0.06
2022,małopolskie,3429014,poradnia nefrologiczna dla dzieci,9762,2.85,4,0.01
2022,małopolskie,3429014,poradnia neonatologiczna,17774,5.18,16,0.05
2022,małopolskie,3429014,poradnia neurochirurgiczna,25019,7.3,5,0.01
2022,małopolskie,3429014,poradnia neurochirurgiczna dla dzieci,2794,0.81,1,0
2022,małopolskie,3429014,poradnia neurologiczna,386527,112.72,95,0.28
2022,małopolskie,3429014,poradnia neurologiczna dla dzieci,26678,7.78,10,0.03
2022,małopolskie,3429014,poradnia okulistyczna,474159,138.28,112,0.33
2022,małopolskie,3429014,poradnia okulistyczna dla dzieci,14680,4.28,9,0.03
2022,małopolskie,3429014,poradnia onkologiczna,140983,41.11,30,0.09
2022,małopolskie,3429014,poradnia onkologii i hematologii dziecięcej,5887,1.72,1,0
2022,małopolskie,3429014,poradnia osteoporozy,2845,0.83,1,0
2022,małopolskie,3429014,poradnia otorynolaryngologiczna,391252,114.1,108,0.31
2022,małopolskie,3429014,poradnia otorynolaryngologiczna dla dzieci,10434,3.04,6,0.02
2022,małopolskie,3429014,poradnia pediatryczna,2990,0.87,11,0.03
2022,małopolskie,3429014,poradnia pediatryczna szczepień dla dzieci z grup wysokiego ryzyka,1102,0.32,1,0
2022,małopolskie,3429014,poradnia położniczo-ginekologiczna,678226,197.79,197,0.57
2022,małopolskie,3429014,poradnia preluksacyjna,14621,4.26,7,0.02
2022,małopolskie,3429014,poradnia profilaktyczno-lecznicza (hiv/aids),6809,1.99,1,0
2022,małopolskie,3429014,poradnia profilaktyki chorób piersi,1181,0.34,1,0
2022,małopolskie,3429014,poradnia proktologiczna,18131,5.29,10,0.03
2022,małopolskie,3429014,poradnia radioterapii,38766,11.31,6,0.02
2022,małopolskie,3429014,poradnia reumatologiczna,176426,51.45,51,0.15
2022,małopolskie,3429014,poradnia reumatologiczna dla dzieci,4548,1.33,3,0.01
2022,małopolskie,3429014,poradnia toksykologiczna,25,0.01,1,0
2022,małopolskie,3429014,poradnia transplantologiczna,6973,2.03,3,0.01
2022,małopolskie,3429014,poradnia urologiczna,233616,68.13,57,0.17
2022,małopolskie,3429014,poradnia urologiczna dla dzieci,4239,1.24,1,0
2022,małopolskie,3429014,poradnia wad postawy,2611,0.76,8,0.02
2022,małopolskie,3429014,poradnia zaburzeń i wad rozwojowych dzieci,3862,1.13,6,0.02
2022,małopolskie,3429014,pracownia endoskopii,70483,20.55,48,0.14
2022,małopolskie,3429014,pracownia lub zakład medycyny nuklearnej,13563,3.96,7,0.02
2022,małopolskie,3429014,pracownia rezonansu magnetycznego,161079,46.98,33,0.1
2022,małopolskie,3429014,pracownia tomografii komputerowej,114267,33.32,36,0.1
2022,małopolskie,3429014,pracownia tomografii komputerowej dla dzieci,851,0.25,1,0
2022,małopolskie,3429014,pracownia usg,2761,0.81,2,0.01
2022,opolskie,942441,inne pracownie diagnostyczne lub zabiegowe,5034,5.34,1,0.01
2022,opolskie,942441,oddział chirurgiczny ogólny,2255,2.39,2,0.02
2022,opolskie,942441,oddział chorób wewnętrznych,2197,2.33,1,0.01
2022,opolskie,942441,poradnia alergologiczna,53204,56.45,14,0.15
2022,opolskie,942441,poradnia alergologiczna dla dzieci,12294,13.04,4,0.04
2022,opolskie,942441,poradnia audiologiczna,3220,3.42,4,0.04
2022,opolskie,942441,poradnia chemioterapii,10845,11.51,1,0.01
2022,opolskie,942441,poradnia chirurgii naczyniowej,9260,9.83,2,0.02
2022,opolskie,942441,poradnia chirurgii ogólnej,135912,144.21,29,0.31
2022,opolskie,942441,poradnia chirurgii ogólnej dla dzieci,6923,7.35,5,0.05
2022,opolskie,942441,poradnia chirurgii onkologicznej,16502,17.51,3,0.03
2022,opolskie,942441,poradnia chirurgii stomatologicznej,1905,2.02,1,0.01
2022,opolskie,942441,poradnia chirurgii urazowo-ortopedycznej,182401,193.54,27,0.29
2022,opolskie,942441,poradnia chirurgii urazowo-ortopedycznej dla dzieci,597,0.63,2,0.02
2022,opolskie,942441,poradnia chorób metabolicznych,422,0.45,1,0.01
2022,opolskie,942441,poradnia chorób naczyń,1574,1.67,2,0.02
2022,opolskie,942441,poradnia chorób płuc,9478,10.06,7,0.07
2022,opolskie,942441,poradnia chorób płuc dla dzieci,537,0.57,1,0.01
2022,opolskie,942441,poradnia chorób wewnętrznych,72,0.08,1,0.01
2022,opolskie,942441,poradnia chorób zakaźnych,7164,7.6,2,0.02
2022,opolskie,942441,poradnia dermatologiczna,78708,83.52,26,0.28
2022,opolskie,942441,poradnia diabetologiczna,48176,51.12,21,0.22
2022,opolskie,942441,poradnia diabetologiczna dla dzieci,1462,1.55,1,0.01
2022,opolskie,942441,poradnia endokrynologiczna,54893,58.25,11,0.12
2022,opolskie,942441,poradnia endokrynologiczna dla dzieci,7874,8.35,2,0.02
2022,opolskie,942441,poradnia foniatryczna,971,1.03,2,0.02
2022,opolskie,942441,poradnia gastroenterologiczna,20204,21.44,14,0.15
2022,opolskie,942441,poradnia gastroenterologiczna dla dzieci,623,0.66,1,0.01
2022,opolskie,942441,poradnia genetyczna,3022,3.21,2,0.02
2022,opolskie,942441,poradnia geriatryczna,3452,3.66,4,0.04
2022,opolskie,942441,poradnia ginekologiczna,7050,7.48,4,0.04
2022,opolskie,942441,poradnia ginekologiczna dla dziewcząt,367,0.39,1,0.01
2022,opolskie,942441,poradnia ginekologii onkologicznej,6233,6.61,1,0.01
2022,opolskie,942441,poradnia gruźlicy i chorób płuc,33720,35.78,11,0.12
2022,opolskie,942441,poradnia hematologiczna,8966,9.51,1,0.01
2022,opolskie,942441,poradnia hepatologiczna,441,0.47,1,0.01
2022,opolskie,942441,poradnia kardiochirurgiczna,801,0.85,1,0.01
2022,opolskie,942441,poradnia kardiologiczna,84249,89.39,32,0.34
2022,opolskie,942441,poradnia kardiologiczna dla dzieci,9003,9.55,1,0.01
2022,opolskie,942441,poradnia leczenia bólu,4795,5.09,3,0.03
2022,opolskie,942441,poradnia logopedyczna,17039,18.08,13,0.14
2022,opolskie,942441,poradnia medycyny sportowej,2288,2.43,5,0.05
2022,opolskie,942441,poradnia nefrologiczna,7003,7.43,8,0.08
2022,opolskie,942441,poradnia nefrologiczna dla dzieci,2028,2.15,2,0.02
2022,opolskie,942441,poradnia neonatologiczna,6454,6.85,2,0.02
2022,opolskie,942441,poradnia neurochirurgiczna,6426,6.82,1,0.01
2022,opolskie,942441,poradnia neurologiczna,109883,116.59,36,0.38
2022,opolskie,942441,poradnia neurologiczna dla dzieci,8810,9.35,6,0.06
2022,opolskie,942441,poradnia okulistyczna,125878,133.57,50,0.53
2022,opolskie,942441,poradnia okulistyczna dla dzieci,5764,6.12,5,0.05
2022,opolskie,942441,poradnia onkologiczna,20983,22.26,7,0.07
2022,opolskie,942441,poradnia osteoporozy,3957,4.2,2,0.02
2022,opolskie,942441,poradnia otorynolaryngologiczna,91555,97.15,44,0.47
2022,opolskie,942441,poradnia otorynolaryngologiczna dla dzieci,1133,1.2,2,0.02
2022,opolskie,942441,poradnia patologii ciąży,202,0.21,1,0.01
2022,opolskie,942441,poradnia pediatryczna,536,0.57,4,0.04
2022,opolskie,942441,poradnia położniczo-ginekologiczna,153787,163.18,51,0.54
2022,opolskie,942441,poradnia preluksacyjna,8692,9.22,6,0.06
2022,opolskie,942441,poradnia profilaktyki chorób piersi,25224,26.76,4,0.04
2022,opolskie,942441,poradnia proktologiczna,4167,4.42,4,0.04
2022,opolskie,942441,poradnia radioterapii,8189,8.69,1,0.01
2022,opolskie,942441,poradnia reumatologiczna,26850,28.49,12,0.13
2022,opolskie,942441,poradnia reumatologiczna dla dzieci,231,0.25,1,0.01
2022,opolskie,942441,poradnia urologiczna,59215,62.83,18,0.19
2022,opolskie,942441,poradnia wad postawy,141,0.15,1,0.01
2022,opolskie,942441,poradnia zaburzeń i wad rozwojowych dzieci,1021,1.08,1,0.01
2022,opolskie,942441,pracownia endoskopii,19855,21.07,16,0.17
2022,opolskie,942441,pracownia lub zakład medycyny nuklearnej,2442,2.59,1,0.01
2022,opolskie,942441,pracownia rezonansu magnetycznego,43606,46.27,9,0.1
2022,opolskie,942441,pracownia tomografii komputerowej,27580,29.26,15,0.16
2022,opolskie,942441,pracownia usg,1180,1.25,2,0.02
2022,podkarpackie,2079098,poradnia alergologiczna,68037,32.72,20,0.1
2022,podkarpackie,2079098,poradnia alergologiczna dla dzieci,36067,17.35,6,0.03
2022,podkarpackie,2079098,poradnia audiologiczna,6951,3.34,3,0.01
2022,podkarpackie,2079098,poradnia chemioterapii,7546,3.63,1,0
2022,podkarpackie,2079098,poradnia chirurgii klatki piersiowej,8248,3.97,2,0.01
2022,podkarpackie,2079098,poradnia chirurgii naczyniowej,17181,8.26,7,0.03
2022,podkarpackie,2079098,poradnia chirurgii ogólnej,321139,154.46,62,0.3
2022,podkarpackie,2079098,poradnia chirurgii ogólnej dla dzieci,42235,20.31,10,0.05
2022,podkarpackie,2079098,poradnia chirurgii onkologicznej,13762,6.62,7,0.03
2022,podkarpackie,2079098,poradnia chirurgii szczękowo-twarzowej,9492,4.57,2,0.01
2022,podkarpackie,2079098,poradnia chirurgii urazowo-ortopedycznej,381841,183.66,44,0.21
2022,podkarpackie,2079098,poradnia chirurgii urazowo-ortopedycznej dla dzieci,25822,12.42,5,0.02
2022,podkarpackie,2079098,poradnia chorób metabolicznych,3403,1.64,3,0.01
2022,podkarpackie,2079098,poradnia chorób naczyń,2850,1.37,1,0
2022,podkarpackie,2079098,poradnia chorób płuc,48921,23.53,20,0.1
2022,podkarpackie,2079098,poradnia chorób płuc dla dzieci,1425,0.69,1,0
2022,podkarpackie,2079098,poradnia chorób zakaźnych,41557,19.99,14,0.07
2022,podkarpackie,2079098,poradnia chorób zakaźnych dla dzieci,719,0.35,2,0.01
2022,podkarpackie,2079098,poradnia dermatologiczna,274811,132.18,66,0.32
2022,podkarpackie,2079098,poradnia diabetologiczna,121990,58.67,42,0.2
2022,podkarpackie,2079098,poradnia diabetologiczna dla dzieci,4602,2.21,1,0
